Complaints,Minlat,Minlong,Maxlat,Maxlong
1,12.87860472,77.6403,12.88000849,77.64174
1,12.91615291,77.64174,12.91755648,77.643
2,12.90281869,77.64444,12.90404687,77.6457
1,12.87737641,77.64444,12.87860472,77.6457
2,12.96825484,77.6457,12.96965811,77.64714
1,12.96036131,77.6457,12.96158921,77.64714
1,13.02455476,77.64858,13.02595771,77.64984
1,13.00719259,77.64984,13.00842026,77.65128
2,12.90808228,77.64984,12.90948589,77.65128
3,13.02052123,77.65128,13.0219242,77.65272
1,12.84649129,77.65128,12.84789524,77.65272
1,12.84245488,77.65128,12.84385886,77.65272
12,12.97369246,77.65272,12.9750957,77.65398
4,12.97106137,77.65272,12.97228922,77.65398
6,12.83982241,77.6637,12.8412264,77.66496
1,12.80629984,77.6637,12.80770402,77.66496
2,12.92545136,77.66496,12.92685487,77.6664
1,12.96158921,77.6718,12.96299251,77.67324
1,13.04051284,77.67324,13.0419157,77.67468
1,12.98176097,77.67468,12.98298876,77.67594
2,12.96965811,77.67468,12.97106137,77.67594
1,12.97632352,77.67594,12.97772675,77.67738
1,12.89737952,77.67594,12.89878319,77.67738
2,12.97369246,77.67738,12.9750957,77.67882
2,12.97106137,77.67738,12.97228922,77.67882
2,12.86526849,77.67738,12.86667234,77.67882
2,13.0098233,77.67882,13.01122634,77.68008
3,12.98035777,77.67882,12.98176097,77.68008
8,12.92545136,77.68008,12.92685487,77.68152
2,12.84649129,77.68008,12.84789524,77.68152
4,12.97106137,77.68152,12.97228922,77.68278
4,12.97632352,77.68278,12.97772675,77.68422
1,13.00842026,77.68836,13.0098233,77.6898
1,12.96825484,77.68836,12.96965811,77.6898
1,12.88808003,77.62374,12.88930828,77.62518
2,12.90404687,77.62518,12.9054505,77.62662
1,13.00578954,77.62662,13.00719259,77.62788
1,12.97369246,77.62662,12.9750957,77.62788
5,12.92825837,77.62788,12.92948643,77.62932
2,13.0098233,77.62932,13.01122634,77.63076
1,13.20652085,77.63202,13.20774752,77.63346
1,12.97228922,77.63202,12.97369246,77.63346
1,12.90808228,77.63202,12.90948589,77.63346
1,13.05927543,77.63346,13.06067818,77.63472
1,12.91615291,77.63616,12.91755648,77.6376
6,12.91615291,77.6403,12.91755648,77.64174
1,13.02052123,77.64174,13.0219242,77.643
1,12.98176097,77.64174,12.98298876,77.643
1,12.96562369,77.643,12.96702697,77.64444
1,12.83982241,77.643,12.8412264,77.64444
3,13.01526001,77.64444,13.01648764,77.6457
1,12.89878319,77.64444,12.90001139,77.6457
1,13.0219242,77.6457,13.0231518,77.64714
2,12.95895799,77.64714,12.96036131,77.64858
2,12.90808228,77.64714,12.90948589,77.64858
2,12.98298876,77.64858,12.98439195,77.64984
1,12.84789524,77.64858,12.84912369,77.64984
2,13.06330832,77.64984,13.06471105,77.65128
1,12.90404687,77.64984,12.9054505,77.65128
4,12.94299466,77.65128,12.94422265,77.65272
1,12.84912369,77.65398,12.85052763,77.65542
2,12.84912369,77.65542,12.85052763,77.65686
1,12.84789524,77.65542,12.84912369,77.65686
1,13.02052123,77.65956,13.0219242,77.66082
1,12.97772675,77.65956,12.97912996,77.66082
2,13.05261224,77.66082,13.05401504,77.66226
1,12.96299251,77.6637,12.96439581,77.66496
1,13.01911825,77.6664,13.02052123,77.66784
2,12.96702697,77.6664,12.96825484,77.66784
1,12.8921157,77.6664,12.89334394,77.66784
1,13.00315878,77.6691,13.00438647,77.67054
1,13.01789064,77.67054,13.01911825,77.6718
1,12.99368785,77.67054,12.99509097,77.6718
1,12.99368785,77.6718,12.99509097,77.67324
4,12.97369246,77.67468,12.9750957,77.67594
1,12.81174098,77.67468,12.81296961,77.67594
1,13.01526001,77.67594,13.01648764,77.67738
1,12.89878319,77.67594,12.90001139,77.67738
7,12.84649129,77.67594,12.84789524,77.67738
1,12.84526282,77.67738,12.84649129,77.67882
2,12.98439195,77.67882,12.98579512,77.68008
1,12.82508005,77.68008,12.82648412,77.68152
1,12.94562605,77.62104,12.94685402,77.62248
5,12.93615292,77.62104,12.93755637,77.62248
1,12.8921157,77.62104,12.89334394,77.62248
1,13.09539378,77.62518,13.09679633,77.62662
1,13.11818419,77.62788,13.11958661,77.62932
3,12.88808003,77.62788,12.88930828,77.62932
1,13.01122634,77.62932,13.01245398,77.63076
1,12.8921157,77.62932,12.89334394,77.63076
2,13.01789064,77.63076,13.01911825,77.63202
1,12.95369547,77.63202,12.9549234,77.63346
2,13.00842026,77.63472,13.0098233,77.63616
3,12.96825484,77.63472,12.96965811,77.63616
2,12.87334051,77.63472,12.87456883,77.63616
2,12.97632352,77.63616,12.97772675,77.6376
1,13.00842026,77.6376,13.0098233,77.63886
1,12.96825484,77.6376,12.96965811,77.63886
1,12.95229211,77.6376,12.95369547,77.63886
1,12.90281869,77.6376,12.90404687,77.63886
1,12.97369246,77.63886,12.9750957,77.6403
2,13.02858822,77.6403,13.02981578,77.64174
3,12.90281869,77.6403,12.90404687,77.64174
1,12.87737641,77.6403,12.87860472,77.64174
1,12.98298876,77.64174,12.98439195,77.643
3,12.96702697,77.64174,12.96825484,77.643
2,12.96562369,77.64174,12.96702697,77.643
1,12.8921157,77.64174,12.89334394,77.643
6,12.95088874,77.643,12.95229211,77.64444
1,12.91878459,77.643,12.92018813,77.64444
1,13.02052123,77.64444,13.0219242,77.6457
2,12.97632352,77.64444,12.97772675,77.6457
3,12.91071404,77.64444,12.91211763,77.6457
1,12.88930828,77.6457,12.890712,77.64714
2,12.96562369,77.64858,12.96702697,77.64984
1,12.95895799,77.64858,12.96036131,77.64984
2,13.06471105,77.64984,13.06593844,77.65128
1,13.04998199,77.64984,13.0513848,77.65128
1,12.97106137,77.64984,12.97228922,77.65128
2,12.86667234,77.64984,12.8679007,77.65128
1,13.00842026,77.65128,13.0098233,77.65272
3,12.95755466,77.65272,12.95895799,77.65398
2,12.97106137,77.65542,12.97228922,77.65686
1,12.95369547,77.65686,12.9549234,77.65812
1,13.00719259,77.65812,13.00842026,77.65956
1,12.95229211,77.65812,12.95369547,77.65956
1,12.8679007,77.6637,12.86930453,77.66496
1,13.02052123,77.66496,13.0219242,77.6664
1,12.99912491,77.66496,13.00052801,77.6664
2,12.97632352,77.66496,12.97772675,77.6664
1,12.92948643,77.68692,12.93088992,77.68836
1,13.01245398,77.69106,13.013857,77.6925
3,12.99509097,77.6952,12.99649409,77.69664
1,12.84789524,77.6952,12.84912369,77.69664
3,12.80910819,77.6952,12.81033683,77.69664
2,13.00438647,77.70078,13.00578954,77.70204
1,12.96562369,77.70078,12.96702697,77.70204
7,12.95369547,77.70618,12.9549234,77.70762
3,13.00315878,77.70762,13.00438647,77.70888
2,12.9870229,77.71176,12.98842606,77.71302
1,13.00842026,77.71302,13.0098233,77.71446
2,12.96965811,77.71446,12.97106137,77.7159
1,13.013857,77.7159,13.01526001,77.71716
1,12.95229211,77.7159,12.95369547,77.71716
1,12.98035777,77.7186,12.98176097,77.71986
2,12.94966079,77.7186,12.95088874,77.71986
1,13.00578954,77.71986,13.00719259,77.7213
1,12.96825484,77.72544,12.96965811,77.72688
1,12.99368785,77.72814,12.99509097,77.72958
1,12.94685402,77.72814,12.94825741,77.72958
1,12.96702697,77.73084,12.96825484,77.73228
1,12.98176097,77.74326,12.98298876,77.7447
1,12.97912996,77.74326,12.98035777,77.7447
1,12.96965811,77.7501,12.97106137,77.75154
1,13.11415219,77.823,13.11555463,77.82426
5,13.02858822,77.57028,13.02981578,77.57154
1,12.92825837,77.57154,12.92948643,77.57298
1,13.09539378,77.57298,13.09679633,77.57442
1,12.95229211,77.57442,12.95369547,77.57568
1,12.98579512,77.57568,12.9870229,77.57712
1,12.92948643,77.57568,12.93088992,77.57712
1,13.01911825,77.57712,13.02052123,77.57856
1,12.99105697,77.57712,12.99246011,77.57856
1,12.97369246,77.57712,12.9750957,77.57856
1,12.97106137,77.57856,12.97228922,77.57982
1,12.860004,77.57856,12.86123239,77.57982
1,13.03788246,77.57982,13.03928533,77.58126
1,12.95229211,77.58126,12.95369547,77.5827
2,12.89597585,77.58126,12.89737952,77.5827
2,12.93088992,77.5827,12.93211796,77.58396
2,12.94422265,77.58666,12.94562605,77.5881
1,12.92545136,77.58666,12.92685487,77.5881
2,12.88527257,77.5881,12.8866763,77.58954
2,13.09819887,77.58954,13.09942608,77.5908
1,13.05804801,77.5908,13.05927543,77.59224
1,12.91474935,77.5908,12.91615291,77.59224
1,12.91211763,77.59368,12.91352122,77.59494
1,12.88404429,77.59368,12.88527257,77.59494
1,12.96965811,77.59494,12.97106137,77.59638
1,13.03262161,77.59638,13.03384915,77.59764
3,12.97106137,77.59638,12.97228922,77.59764
1,12.94299466,77.59764,12.94422265,77.59908
3,13.0513848,77.60052,13.05261224,77.60178
1,13.04594888,77.60052,13.04735171,77.60178
1,12.98298876,77.60052,12.98439195,77.60178
2,12.96702697,77.60178,12.96825484,77.60322
2,12.890712,77.60178,12.8921157,77.60322
2,13.03384915,77.60322,13.03525205,77.60466
3,12.9750957,77.60322,12.97632352,77.60466
11,13.00578954,77.60466,13.00719259,77.60592
2,13.11012013,77.60862,13.1115226,77.61006
2,12.91615291,77.6115,12.91755648,77.61276
1,12.8866763,77.6115,12.88808003,77.61276
1,13.013857,77.61276,13.01526001,77.6142
1,12.99246011,77.6142,12.99368785,77.61564
3,12.890712,77.61564,12.8921157,77.6169
1,13.64457243,77.61978,13.64597178,77.62104
1,13.04998199,77.61978,13.0513848,77.62104
1,12.91474935,77.61978,12.91615291,77.62104
2,12.890712,77.62104,12.8921157,77.62248
2,12.94422265,77.62248,12.94562605,77.62374
3,12.94159124,77.62248,12.94299466,77.62374
5,12.890712,77.62248,12.8921157,77.62374
2,12.97106137,77.6691,12.97228922,77.67054
1,12.96299251,77.6691,12.96439581,77.67054
1,13.01122634,77.6718,13.01245398,77.67324
3,13.013857,77.67324,13.01526001,77.67468
1,13.00719259,77.67324,13.00842026,77.67468
2,12.98439195,77.67324,12.98579512,77.67468
1,12.91615291,77.67324,12.91755648,77.67468
1,12.99246011,77.67738,12.99368785,77.67882
2,12.80770402,77.67738,12.80910819,77.67882
1,13.02455476,77.68008,13.02595771,77.68152
3,13.00719259,77.68008,13.00842026,77.68152
5,12.98176097,77.68008,12.98298876,77.68152
2,12.91071404,77.68008,12.91211763,77.68152
4,12.96825484,77.68152,12.96965811,77.68278
2,12.94299466,77.68152,12.94422265,77.68278
1,12.90281869,77.68152,12.90404687,77.68278
1,12.96825484,77.68422,12.96965811,77.68566
3,12.93088992,77.68422,12.93211796,77.68566
1,12.96702697,77.68566,12.96825484,77.68692
1,12.84789524,77.68566,12.84912369,77.68692
5,12.98842606,77.6898,12.98982921,77.69106
1,13.00578954,77.6925,13.00719259,77.69376
1,12.90404687,77.69376,12.9054505,77.6952
2,13.013857,77.6952,13.01526001,77.69664
1,12.95895799,77.69664,12.96036131,77.6979
1,12.93755637,77.6979,12.93895981,77.69934
4,12.99105697,77.70078,12.99246011,77.70204
3,12.93352143,77.70204,12.9349249,77.70348
1,12.93088992,77.70204,12.93211796,77.70348
2,12.99105697,77.70348,12.99246011,77.70492
1,12.81174098,77.70348,12.81296961,77.70492
4,12.94825741,77.70618,12.94966079,77.70762
1,13.00719259,77.70888,13.00842026,77.71032
2,12.98439195,77.71176,12.98579512,77.71302
8,12.95088874,77.71302,12.95229211,77.71446
1,12.99368785,77.71446,12.99509097,77.7159
6,12.95088874,77.71446,12.95229211,77.7159
1,12.76083542,77.7159,12.76223985,77.71716
4,12.95755466,77.71986,12.95895799,77.7213
2,12.98982921,77.724,12.99105697,77.72544
2,13.013857,77.72544,13.01526001,77.72688
2,12.98579512,77.72544,12.9870229,77.72688
1,12.96965811,77.72544,12.97106137,77.72688
4,12.98982921,77.72958,12.99105697,77.73084
1,13.0098233,77.73642,13.01122634,77.73786
2,12.94018782,77.7501,12.94159124,77.75154
1,13.02052123,77.75982,13.0219242,77.76108
2,13.07137391,77.79276,13.0727766,77.79402
1,12.96439581,77.71302,12.96562369,77.71446
1,12.97912996,77.71446,12.98035777,77.7159
1,12.97228922,77.71446,12.97369246,77.7159
5,12.96702697,77.71446,12.96825484,77.7159
2,12.95229211,77.71986,12.95369547,77.7213
1,12.98176097,77.7213,12.98298876,77.72274
1,12.96299251,77.724,12.96439581,77.72544
4,12.99105697,77.72958,12.99246011,77.73084
1,12.84789524,77.73372,12.84912369,77.73498
2,13.05524247,77.73912,13.05664525,77.74056
1,13.0312187,77.74056,13.03262161,77.742
1,12.98176097,77.7474,12.98298876,77.74884
2,12.99912491,77.75298,13.00052801,77.75424
1,12.96439581,77.75982,12.96562369,77.76108
1,12.79032679,77.77494,12.79155552,77.7762
1,12.81174098,77.68008,12.81296961,77.68152
1,13.0312187,77.68152,13.03262161,77.68278
1,13.02718528,77.68152,13.02858822,77.68278
1,12.91071404,77.68152,12.91211763,77.68278
1,12.84789524,77.68152,12.84912369,77.68278
1,13.01911825,77.68278,13.02052123,77.68422
1,12.99105697,77.68278,12.99246011,77.68422
2,12.95895799,77.68692,12.96036131,77.68836
1,12.92685487,77.68692,12.92825837,77.68836
3,12.99105697,77.68836,12.99246011,77.6898
2,12.94422265,77.68836,12.94562605,77.6898
1,12.9349249,77.6898,12.93615292,77.69106
1,12.83052078,77.6898,12.83174932,77.69106
1,13.00315878,77.6925,13.00438647,77.69376
2,12.97106137,77.6952,12.97228922,77.69664
11,12.94966079,77.70078,12.95088874,77.70204
1,12.93352143,77.70078,12.9349249,77.70204
2,12.9750957,77.70492,12.97632352,77.70618
2,13.013857,77.70618,13.01526001,77.70762
1,12.94685402,77.70762,12.94825741,77.70888
2,12.98439195,77.71032,12.98579512,77.71176
1,12.96965811,77.71032,12.97106137,77.71176
3,12.96825484,77.71032,12.96965811,77.71176
3,12.96158921,77.71176,12.96299251,77.71302
2,12.89334394,77.71302,12.89474763,77.71446
1,12.97369246,77.71446,12.9750957,77.7159
1,13.01648764,77.7159,13.01789064,77.71716
1,12.95088874,77.7159,12.95229211,77.71716
5,12.94966079,77.71716,12.95088874,77.7186
1,12.98439195,77.72958,12.98579512,77.73084
1,12.94018782,77.73642,12.94159124,77.73786
1,12.96825484,77.73786,12.96965811,77.73912
1,12.98579512,77.742,12.9870229,77.74326
1,12.97369246,77.74326,12.9750957,77.7447
1,12.96825484,77.74884,12.96965811,77.7501
2,12.94422265,77.75154,12.94562605,77.75298
1,13.00052801,77.75568,13.00175571,77.75694
2,12.94825741,77.5566,12.94966079,77.55786
1,12.95755466,77.55786,12.95895799,77.5593
1,12.93615292,77.56056,12.93755637,77.562
1,12.93615292,77.562,12.93755637,77.56344
1,12.89474763,77.56344,12.89597585,77.5647
2,13.10345832,77.56614,13.10486082,77.56758
1,13.06874386,77.56758,13.06997122,77.56884
1,13.03384915,77.57028,13.03525205,77.57154
1,12.93615292,77.57028,12.93755637,77.57154
1,12.92825837,77.57028,12.92948643,77.57154
3,13.00315878,77.57298,13.00438647,77.57442
2,12.95755466,77.57298,12.95895799,77.57442
2,12.96825484,77.57442,12.96965811,77.57568
1,13.10205581,77.57568,13.10345832,77.57712
2,12.96562369,77.57712,12.96702697,77.57856
3,13.106088,77.57856,13.10749049,77.57982
1,13.09942608,77.57856,13.10082861,77.57982
1,13.0419157,77.57856,13.04331855,77.57982
1,12.8921157,77.57856,12.89334394,77.57982
1,12.95229211,77.57982,12.95369547,77.58126
1,13.09679633,77.58126,13.09819887,77.5827
1,12.92545136,77.58126,12.92685487,77.5827
2,13.06593844,77.5827,13.06734115,77.58396
2,12.8719367,77.5827,12.87334051,77.58396
1,13.0861017,77.58396,13.08732898,77.5854
2,12.89878319,77.58396,12.90001139,77.5854
2,12.99105697,77.5854,12.99246011,77.58666
2,12.86930453,77.58666,12.87070836,77.5881
1,12.98298876,77.5881,12.98439195,77.58954
1,12.95632674,77.5881,12.95755466,77.58954
3,12.92422329,77.5881,12.92545136,77.58954
1,12.91211763,77.58954,12.91352122,77.5908
1,13.09819887,77.5908,13.09942608,77.59224
1,12.90948589,77.5908,12.91071404,77.59224
1,12.88404429,77.5908,12.88527257,77.59224
2,12.99368785,77.59224,12.99509097,77.59368
1,12.93895981,77.59224,12.94018782,77.59368
2,12.91615291,77.59368,12.91755648,77.59494
2,12.86386464,77.59368,12.86526849,77.59494
1,12.92141623,77.59494,12.92281976,77.59638
2,12.86386464,77.59494,12.86526849,77.59638
5,13.05261224,77.59638,13.05401504,77.59764
1,13.06997122,77.59764,13.07137391,77.59908
3,12.91071404,77.59764,12.91211763,77.59908
2,12.86667234,77.59764,12.8679007,77.59908
2,13.0834718,77.59908,13.08469909,77.60052
1,13.02981578,77.59908,13.0312187,77.60052
1,13.08206918,77.60052,13.0834718,77.60178
2,12.9054505,77.64858,12.90685412,77.64984
1,12.8679007,77.64984,12.86930453,77.65128
3,12.84789524,77.64984,12.84912369,77.65128
1,12.8679007,77.65128,12.86930453,77.65272
2,13.01526001,77.65272,13.01648764,77.65398
1,12.84526282,77.65272,12.84649129,77.65398
2,12.8921157,77.65686,12.89334394,77.65812
1,12.9750957,77.65956,12.97632352,77.66082
5,12.85193156,77.65956,12.85315999,77.66082
1,13.0231518,77.66082,13.02455476,77.66226
3,12.80629984,77.66226,12.80770402,77.6637
3,12.97106137,77.6637,12.97228922,77.66496
2,12.83841841,77.6637,12.83982241,77.66496
1,12.96562369,77.6664,12.96702697,77.66784
2,12.87070836,77.6664,12.8719367,77.66784
1,13.05261224,77.6718,13.05401504,77.67324
1,12.92948643,77.6718,12.93088992,77.67324
1,12.99246011,77.67324,12.99368785,77.67468
1,12.98982921,77.67468,12.99105697,77.67594
1,12.9054505,77.67468,12.90685412,77.67594
1,12.97772675,77.67738,12.97912996,77.67882
3,12.95632674,77.67882,12.95755466,77.68008
2,12.92685487,77.67882,12.92825837,77.68008
1,12.90404687,77.68008,12.9054505,77.68152
2,13.02052123,77.68152,13.0219242,77.68278
5,12.92545136,77.68152,12.92685487,77.68278
1,12.93211796,77.68566,12.93352143,77.68692
5,12.94825741,77.68836,12.94966079,77.6898
4,12.94018782,77.68836,12.94159124,77.6898
2,12.81700649,77.6898,12.8184106,77.69106
5,12.97772675,77.69376,12.97912996,77.6952
1,12.9549234,77.69376,12.95632674,77.6952
1,12.8210433,77.69376,12.8224474,77.6952
2,13.0219242,77.69664,13.0231518,77.6979
1,12.96965811,77.69664,12.97106137,77.6979
1,13.00842026,77.6979,13.0098233,77.69934
3,12.95088874,77.6979,12.95229211,77.69934
1,13.013857,77.70078,13.01526001,77.70204
1,12.80226279,77.70078,12.80366699,77.70204
1,13.00719259,77.70204,13.00842026,77.70348
1,12.94562605,77.70762,12.94685402,77.70888
2,13.00315878,77.71302,13.00438647,77.71446
2,13.00438647,77.71986,13.00578954,77.7213
2,12.98982921,77.72274,12.99105697,77.724
1,12.98176097,77.72274,12.98298876,77.724
1,13.00438647,77.72688,13.00578954,77.72814
1,12.9870229,77.72688,12.98842606,77.72814
2,12.96439581,77.72688,12.96562369,77.72814
3,12.94159124,77.60052,12.94299466,77.60178
4,13.0513848,77.60178,13.05261224,77.60322
3,12.99368785,77.60322,12.99509097,77.60466
2,12.90001139,77.60466,12.90141504,77.60592
1,13.05664525,77.60862,13.05804801,77.61006
1,12.92825837,77.60862,12.92948643,77.61006
2,13.0312187,77.61006,13.03262161,77.6115
3,13.02052123,77.61006,13.0219242,77.6115
9,12.92018813,77.61006,12.92141623,77.6115
1,12.87456883,77.6115,12.87597263,77.61276
1,12.99649409,77.61276,12.99772181,77.6142
1,12.92141623,77.61276,12.92281976,77.6142
3,12.92685487,77.61564,12.92825837,77.6169
2,12.90281869,77.61978,12.90404687,77.62104
1,12.89878319,77.62248,12.90001139,77.62374
1,12.91474935,77.62374,12.91615291,77.62518
1,12.90685412,77.62518,12.90808228,77.62662
3,12.90141504,77.62518,12.90281869,77.62662
3,12.88141226,77.62518,12.88264054,77.62662
2,13.0219242,77.62662,13.0231518,77.62788
1,12.88404429,77.62788,12.88527257,77.62932
2,12.92825837,77.62932,12.92948643,77.63076
1,12.97228922,77.63076,12.97369246,77.63202
1,12.92141623,77.63076,12.92281976,77.63202
2,13.00842026,77.63202,13.0098233,77.63346
1,12.91878459,77.63202,12.92018813,77.63346
1,12.91755648,77.63616,12.91878459,77.6376
1,12.92422329,77.6376,12.92545136,77.63886
1,12.92141623,77.6376,12.92281976,77.63886
1,12.76891078,77.6376,12.77013962,77.63886
2,12.97106137,77.63886,12.97228922,77.6403
1,12.95755466,77.63886,12.95895799,77.6403
2,12.89878319,77.64174,12.90001139,77.643
3,13.06208093,77.643,13.06330832,77.64444
7,12.77821468,77.643,12.77961901,77.64444
2,12.9750957,77.64444,12.97632352,77.6457
4,12.95895799,77.64444,12.96036131,77.6457
1,12.91755648,77.64444,12.91878459,77.6457
3,13.06330832,77.64714,13.06471105,77.64858
6,12.96702697,77.64858,12.96825484,77.64984
1,12.92281976,77.64984,12.92422329,77.65128
2,13.03928533,77.65128,13.04051284,77.65272
1,12.90808228,77.65272,12.90948589,77.65398
1,13.08469909,77.65542,13.0861017,77.65686
1,13.0231518,77.65542,13.02455476,77.65686
1,12.88000849,77.65542,12.88141226,77.65686
1,13.00842026,77.65686,13.0098233,77.65812
9,12.8357859,77.65686,12.83718991,77.65812
1,13.01911825,77.66226,13.02052123,77.6637
2,12.99246011,77.6637,12.99368785,77.66496
1,12.75416428,77.6637,12.75539319,77.66496
5,12.85193156,77.66496,12.85315999,77.6664
1,12.81174098,77.66496,12.81296961,77.6664
3,13.00719259,77.6664,13.00842026,77.66784
1,12.98982921,77.6691,12.99105697,77.67054
2,12.92281976,77.67054,12.92422329,77.6718
1,12.92141623,77.67054,12.92281976,77.6718
3,12.84385886,77.67054,12.84526282,77.6718
